outcome,variable,selected,imputation
var155,e_con_at,True,5
var155,e_con_va,True,5
var155,e_con_ar,False,5
var155,e_con_ea,True,5
var155,e_con_pr,True,5
var155,e_con_ro,False,5
var155,e_con_av,True,5
var155,e_con_sm,True,5
var155,sin_tvp_,True,5
var155,var171,True,5
var155,tv_l_esu,True,5
var155,tvp_orig,True,5
var155,tv_l_ein,True,5
var155,tvp_prox,True,5
var155,tv_l_svc,False,5
var155,tv_l_vre,True,5
var155,tv_l_vrn,True,5
var155,tv_l_vca,False,5
var155,tv_l_yug,True,5
var155,tv_l_ova,True,5
var155,tv_l_sup,True,5
var155,tv_l_pul,True,5
var155,tv_l_ove,True,5
var155,fr_cance,True,5
var155,fr_cirug,False,5
var155,fr_inmov,True,5
var155,fr_tvp_a,False,5
var155,fr_antfa,True,5
var155,fr_tvs_a,True,5
var155,fr_viaje,True,5
var155,fr_estro,True,5
var155,fr_embar,True,5
var155,fr_varic,True,5
var155,fr_antec,False,5
var155,ana_dime,True,5
var155,ana_crea,True,5
var155,ana_trop,True,5
var155,edad,True,5
var155,peso,True,5
var155,tension_,True,5
var155,ana_hemo,True,5
var155,ana_plaq,True,5
var155,ana_leuc,False,5
var155,ana_neu,True,5
var155,protcrea,True,5
var155,splanchnic,True,5
var154,sexo,True,5
var154,raza,True,5
var154,ant_inf,False,5
var154,ant_isq,False,5
var154,ant_clau,True,5
var154,fum_act,False,5
var154,diabetes,True,5
var154,hip_art,False,5
var154,insf_car,False,5
var154,fibr_aur,True,5
var154,trat_est,True,5
var154,e_con_pp,True,5
var154,e_con_cu,True,5
var154,e_con_ec,False,5
var154,e_con_lu,True,5
var154,e_con_be,True,5
var154,e_con_at,False,5
var154,e_con_va,True,5
var154,e_con_ar,False,5
var154,e_con_ea,True,5
var154,e_con_pr,True,5
var154,e_con_ro,False,5
var154,e_con_av,True,5
var154,e_con_sm,True,5
var154,sin_tvp_,True,5
var154,var171,True,5
var154,tv_l_esu,False,5
var154,tvp_orig,True,5
var154,tv_l_ein,False,5
var154,tvp_prox,True,5
var154,tv_l_svc,True,5
var154,tv_l_vre,True,5
var154,tv_l_vrn,True,5
var154,tv_l_vca,False,5
var154,tv_l_yug,True,5
var154,tv_l_ova,True,5
var154,tv_l_sup,True,5
var154,tv_l_pul,True,5
var154,tv_l_ove,True,5
var154,fr_cance,True,5
var154,fr_cirug,True,5
var154,fr_inmov,True,5
var154,fr_tvp_a,False,5
var154,fr_antfa,True,5
var154,fr_tvs_a,True,5
var154,fr_viaje,False,5
var154,fr_estro,True,5
var154,fr_embar,False,5
var154,fr_varic,False,5
var154,fr_antec,False,5
var154,ana_dime,True,5
var154,ana_crea,False,5
var154,ana_trop,False,5
var154,edad,True,5
var154,peso,True,5
var154,tension_,True,5
var154,ana_hemo,True,5
var154,ana_plaq,True,5
var154,ana_leuc,True,5
var154,ana_neu,True,5
var154,protcrea,True,5
var154,splanchnic,False,5
var158,sexo,True,5
var158,raza,True,5
var158,ant_inf,False,5
var158,ant_isq,True,5
var158,ant_clau,True,5
var158,fum_act,True,5
var158,diabetes,True,5
var158,hip_art,False,5
var158,insf_car,True,5
var158,fibr_aur,True,5
var158,trat_est,False,5
var158,e_con_pp,True,5
var158,e_con_cu,True,5
var158,e_con_ec,True,5
var158,e_con_lu,False,5
var158,e_con_be,False,5
var158,e_con_at,False,5
var158,e_con_va,True,5
var158,e_con_ar,True,5
var158,e_con_ea,True,5
var158,e_con_pr,True,5
var158,e_con_ro,False,5
var158,e_con_av,True,5
var158,e_con_sm,True,5
var158,sin_tvp_,True,5
var158,var171,True,5
var158,tv_l_esu,False,5
var158,tvp_orig,False,5
var158,tv_l_ein,False,5
var158,tvp_prox,True,5
var158,tv_l_svc,True,5
var158,tv_l_vre,True,5
var158,tv_l_vrn,False,5
var158,tv_l_vca,False,5
var158,tv_l_yug,False,5
var158,tv_l_ova,False,5
var158,tv_l_sup,True,5
var158,tv_l_pul,True,5
var158,tv_l_ove,False,5
var158,fr_cance,False,5
var158,fr_cirug,True,5
var158,fr_inmov,True,5
var158,fr_tvp_a,True,5
var158,fr_antfa,False,5
var158,fr_tvs_a,False,5
var158,fr_viaje,True,5
var158,fr_estro,True,5
var158,fr_embar,False,5
var158,fr_varic,True,5
var158,fr_antec,True,5
var158,ana_dime,False,5
var158,ana_crea,True,5
var158,ana_trop,True,5
var158,edad,True,5
var158,peso,True,5
var158,tension_,True,5
var158,ana_hemo,True,5
var158,ana_plaq,True,5
var158,ana_leuc,True,5
var158,ana_neu,True,5
var158,protcrea,True,5
var158,splanchnic,True,5
ana_dura,sexo,True,6
ana_dura,raza,True,6
ana_dura,ant_inf,True,6
ana_dura,ant_isq,True,6
ana_dura,ant_clau,True,6
ana_dura,fum_act,True,6
ana_dura,diabetes,True,6
ana_dura,hip_art,True,6
ana_dura,insf_car,True,6
ana_dura,fibr_aur,True,6
ana_dura,trat_est,True,6
ana_dura,e_con_pp,True,6
ana_dura,e_con_cu,True,6
ana_dura,e_con_ec,True,6
ana_dura,e_con_lu,True,6
ana_dura,e_con_be,True,6
ana_dura,e_con_at,True,6
ana_dura,e_con_va,True,6
ana_dura,e_con_ar,True,6
ana_dura,e_con_ea,True,6
ana_dura,e_con_pr,True,6
ana_dura,e_con_ro,True,6
ana_dura,e_con_av,True,6
ana_dura,e_con_sm,True,6
ana_dura,sin_tvp_,True,6
ana_dura,var171,True,6
ana_dura,tv_l_esu,True,6
ana_dura,tvp_orig,True,6
ana_dura,tv_l_ein,True,6
ana_dura,tvp_prox,True,6
ana_dura,tv_l_svc,True,6
ana_dura,tv_l_vre,True,6
ana_dura,tv_l_vrn,False,6
ana_dura,tv_l_vca,True,6
ana_dura,tv_l_yug,True,6
ana_dura,tv_l_ova,True,6
ana_dura,tv_l_sup,True,6
ana_dura,tv_l_pul,True,6
ana_dura,tv_l_ove,True,6
ana_dura,fr_cance,True,6
ana_dura,fr_cirug,True,6
ana_dura,fr_inmov,True,6
ana_dura,fr_tvp_a,True,6
ana_dura,fr_antfa,True,6
ana_dura,fr_tvs_a,True,6
ana_dura,fr_viaje,True,6
ana_dura,fr_estro,True,6
ana_dura,fr_embar,True,6
ana_dura,fr_varic,False,6
ana_dura,fr_antec,True,6
ana_dura,ana_dime,True,6
ana_dura,ana_crea,True,6
ana_dura,ana_trop,True,6
ana_dura,edad,True,6
ana_dura,peso,True,6
ana_dura,tension_,True,6
ana_dura,ana_hemo,True,6
ana_dura,ana_plaq,True,6
ana_dura,ana_leuc,True,6
ana_dura,ana_neu,True,6
ana_dura,protcrea,True,6
ana_dura,splanchnic,True,6
var156,sexo,True,6
var156,raza,True,6
var156,ant_inf,True,6
var156,ant_isq,True,6
var156,ant_clau,True,6
var156,fum_act,True,6
var156,diabetes,True,6
var156,hip_art,True,6
var156,insf_car,True,6
var156,fibr_aur,True,6
var156,trat_est,True,6
var156,e_con_pp,True,6
var156,e_con_cu,True,6
var156,e_con_ec,True,6
var156,e_con_lu,True,6
var156,e_con_be,True,6
var156,e_con_at,False,6
var156,e_con_va,False,6
var156,e_con_ar,False,6
var156,e_con_ea,True,6
var156,e_con_pr,True,6
var156,e_con_ro,True,6
var156,e_con_av,True,6
var156,e_con_sm,True,6
var156,sin_tvp_,True,6
var156,var171,True,6
var156,tv_l_esu,False,6
var156,tvp_orig,True,6
var156,tv_l_ein,True,6
var156,tvp_prox,True,6
var156,tv_l_svc,True,6
var156,tv_l_vre,True,6
var156,tv_l_vrn,True,6
var156,tv_l_vca,True,6
var156,tv_l_yug,True,6
var156,tv_l_ova,True,6
var156,tv_l_sup,False,6
var156,tv_l_pul,True,6
var156,tv_l_ove,False,6
var156,fr_cance,True,6
var156,fr_cirug,True,6
var156,fr_inmov,True,6
var156,fr_tvp_a,False,6
var156,fr_antfa,True,6
var156,fr_tvs_a,True,6
var156,fr_viaje,True,6
var156,fr_estro,True,6
var156,fr_embar,True,6
var156,fr_varic,True,6
var156,fr_antec,True,6
var156,ana_dime,True,6
var156,ana_crea,False,6
var156,ana_trop,True,6
var156,edad,True,6
var156,peso,True,6
var156,tension_,True,6
var156,ana_hemo,True,6
var156,ana_plaq,True,6
var156,ana_leuc,True,6
var156,ana_neu,True,6
var156,protcrea,True,6
var156,splanchnic,True,6
var157,sexo,True,6
var157,raza,True,6
var157,ant_inf,True,6
var157,ant_isq,True,6
var157,ant_clau,False,6
var157,fum_act,False,6
var157,diabetes,True,6
var157,hip_art,True,6
var157,insf_car,False,6
var157,fibr_aur,True,6
var157,trat_est,False,6
var157,e_con_pp,True,6
var157,e_con_cu,True,6
var157,e_con_ec,True,6
var157,e_con_lu,True,6
var157,e_con_be,True,6
var157,e_con_at,True,6
var157,e_con_va,False,6
var157,e_con_ar,False,6
var157,e_con_ea,False,6
var157,e_con_pr,True,6
var157,e_con_ro,True,6
var157,e_con_av,True,6
var157,e_con_sm,True,6
var157,sin_tvp_,True,6
var157,var171,True,6
var157,tv_l_esu,True,6
var157,tvp_orig,False,6
var157,tv_l_ein,True,6
var157,tvp_prox,True,6
var157,tv_l_svc,True,6
var157,tv_l_vre,True,6
var157,tv_l_vrn,False,6
var157,tv_l_vca,True,6
var157,tv_l_yug,False,6
var157,tv_l_ova,False,6
var157,tv_l_sup,True,6
var157,tv_l_pul,False,6
var157,tv_l_ove,True,6
var157,fr_cance,True,6
var157,fr_cirug,True,6
var157,fr_inmov,True,6
var157,fr_tvp_a,True,6
var157,fr_antfa,True,6
var157,fr_tvs_a,True,6
var157,fr_viaje,True,6
var157,fr_estro,True,6
var157,fr_embar,True,6
var157,fr_varic,True,6
var157,fr_antec,True,6
var157,ana_dime,True,6
var157,ana_crea,True,6
var157,ana_trop,True,6
var157,edad,True,6
var157,peso,True,6
var157,tension_,True,6
var157,ana_hemo,True,6
var157,ana_plaq,True,6
var157,ana_leuc,True,6
var157,ana_neu,True,6
var157,protcrea,True,6
var157,splanchnic,True,6
var161,sexo,True,6
var161,raza,True,6
var161,ant_inf,True,6
var161,ant_isq,False,6
var161,ant_clau,True,6
var161,fum_act,True,6
var161,diabetes,True,6
var161,hip_art,False,6
var161,insf_car,True,6
var161,fibr_aur,True,6
var161,trat_est,False,6
var161,e_con_pp,True,6
var161,e_con_cu,False,6
var161,e_con_ec,True,6
var161,e_con_lu,True,6
var161,e_con_be,True,6
var161,e_con_at,False,6
var161,e_con_va,True,6
var161,e_con_ar,True,6
var161,e_con_ea,True,6
var161,e_con_pr,True,6
var161,e_con_ro,True,6
var161,e_con_av,True,6
var161,e_con_sm,True,6
var161,sin_tvp_,True,6
var161,var171,True,6
var161,tv_l_esu,True,6
var161,tvp_orig,True,6
var161,tv_l_ein,True,6
var161,tvp_prox,True,6
var161,tv_l_svc,False,6
var161,tv_l_vre,True,6
var161,tv_l_vrn,False,6
var161,tv_l_vca,False,6
var161,tv_l_yug,True,6
var161,tv_l_ova,True,6
var161,tv_l_sup,True,6
var161,tv_l_pul,False,6
var161,tv_l_ove,True,6
var161,fr_cance,True,6
var161,fr_cirug,True,6
var161,fr_inmov,True,6
var161,fr_tvp_a,True,6
var161,fr_antfa,True,6
var161,fr_tvs_a,True,6
var161,fr_viaje,True,6
var161,fr_estro,True,6
var161,fr_embar,True,6
var161,fr_varic,True,6
var161,fr_antec,True,6
var161,ana_dime,True,6
var161,ana_crea,True,6
var161,ana_trop,False,6
var161,edad,True,6
var161,peso,True,6
var161,tension_,True,6
var161,ana_hemo,True,6
var161,ana_plaq,True,6
var161,ana_leuc,True,6
var161,ana_neu,True,6
var161,protcrea,True,6
var161,splanchnic,True,6
var155,sexo,False,6
var155,raza,True,6
var155,ant_inf,True,6
var155,ant_isq,True,6
var155,ant_clau,False,6
var155,fum_act,True,6
var155,diabetes,True,6
var155,hip_art,False,6
var155,insf_car,True,6
var155,fibr_aur,True,6
var155,trat_est,False,6
var155,e_con_pp,True,6
var155,e_con_cu,False,6
var155,e_con_ec,True,6
var155,e_con_lu,False,6
var155,e_con_be,False,6
var155,e_con_at,True,6
var155,e_con_va,True,6
var155,e_con_ar,False,6
var155,e_con_ea,True,6
var155,e_con_pr,True,6
var155,e_con_ro,True,6
var155,e_con_av,True,6
var155,e_con_sm,True,6
var155,sin_tvp_,True,6
var155,var171,True,6
var155,tv_l_esu,True,6
var155,tvp_orig,True,6
var155,tv_l_ein,True,6
var155,tvp_prox,True,6
var155,tv_l_svc,False,6
var155,tv_l_vre,True,6
var155,tv_l_vrn,True,6
var155,tv_l_vca,True,6
var155,tv_l_yug,True,6
var155,tv_l_ova,True,6
var155,tv_l_sup,False,6
var155,tv_l_pul,False,6
var155,tv_l_ove,True,6
var155,fr_cance,True,6
var155,fr_cirug,True,6
var155,fr_inmov,True,6
var155,fr_tvp_a,False,6
var155,fr_antfa,True,6
var155,fr_tvs_a,True,6
var155,fr_viaje,True,6
var155,fr_estro,True,6
var155,fr_embar,True,6
var155,fr_varic,True,6
var155,fr_antec,False,6
var155,ana_dime,True,6
var155,ana_crea,True,6
var155,ana_trop,True,6
var155,edad,True,6
var155,peso,True,6
var155,tension_,True,6
var155,ana_hemo,True,6
var155,ana_plaq,True,6
var155,ana_leuc,True,6
var155,ana_neu,True,6
var155,protcrea,True,6
var155,splanchnic,True,6
var154,sexo,True,6
var154,raza,True,6
var154,ant_inf,True,6
var154,ant_isq,False,6
var154,ant_clau,True,6
var154,fum_act,False,6
var154,diabetes,True,6
var154,hip_art,False,6
var154,insf_car,False,6
var154,fibr_aur,True,6
var154,trat_est,True,6
var154,e_con_pp,True,6
var154,e_con_cu,True,6
var154,e_con_ec,False,6
var154,e_con_lu,True,6
var154,e_con_be,True,6
var154,e_con_at,False,6
var154,e_con_va,True,6
var154,e_con_ar,False,6
var154,e_con_ea,True,6
var154,e_con_pr,True,6
var154,e_con_ro,False,6
var154,e_con_av,True,6
var154,e_con_sm,True,6
var154,sin_tvp_,True,6
var154,var171,True,6
var154,tv_l_esu,False,6
var154,tvp_orig,True,6
var154,tv_l_ein,False,6
var154,tvp_prox,True,6
var154,tv_l_svc,False,6
var154,tv_l_vre,True,6
var154,tv_l_vrn,False,6
var154,tv_l_vca,True,6
var154,tv_l_yug,True,6
var154,tv_l_ova,True,6
var154,tv_l_sup,True,6
var154,tv_l_pul,False,6
var154,tv_l_ove,False,6
var154,fr_cance,True,6
var154,fr_cirug,True,6
var154,fr_inmov,True,6
var154,fr_tvp_a,True,6
var154,fr_antfa,False,6
var154,fr_tvs_a,True,6
var154,fr_viaje,False,6
var154,fr_estro,True,6
var154,fr_embar,False,6
var154,fr_varic,False,6
var154,fr_antec,False,6
var154,ana_dime,True,6
var154,ana_crea,False,6
var154,ana_trop,True,6
var154,edad,True,6
var154,peso,True,6
var154,tension_,True,6
var154,ana_hemo,True,6
var154,ana_plaq,True,6
var154,ana_leuc,True,6
var154,ana_neu,True,6
var154,protcrea,True,6
var154,splanchnic,False,6
var158,sexo,True,6
var158,raza,True,6
var158,ant_inf,False,6
var158,ant_isq,True,6
var158,ant_clau,False,6
var158,fum_act,True,6
var158,diabetes,True,6
var158,hip_art,True,6
var158,insf_car,True,6
var158,fibr_aur,True,6
var158,trat_est,True,6
var158,e_con_pp,True,6
var158,e_con_cu,True,6
var158,e_con_ec,True,6
var158,e_con_lu,False,6
var158,e_con_be,False,6
var158,e_con_at,False,6
var158,e_con_va,True,6
var158,e_con_ar,True,6
var158,e_con_ea,True,6
var158,e_con_pr,True,6
var158,e_con_ro,False,6
var158,e_con_av,True,6
var158,e_con_sm,True,6
var158,sin_tvp_,True,6
var158,var171,True,6
var158,tv_l_esu,True,6
var158,tvp_orig,True,6
var158,tv_l_ein,False,6
var158,tvp_prox,True,6
var158,tv_l_svc,True,6
var158,tv_l_vre,False,6
var158,tv_l_vrn,False,6
var158,tv_l_vca,False,6
var158,tv_l_yug,True,6
var158,tv_l_ova,False,6
var158,tv_l_sup,True,6
var158,tv_l_pul,True,6
var158,tv_l_ove,False,6
var158,fr_cance,False,6
var158,fr_cirug,True,6
var158,fr_inmov,True,6
var158,fr_tvp_a,True,6
var158,fr_antfa,True,6
var158,fr_tvs_a,True,6
var158,fr_viaje,True,6
var158,fr_estro,True,6
var158,fr_embar,False,6
var158,fr_varic,True,6
var158,fr_antec,True,6
var158,ana_dime,True,6
var158,ana_crea,True,6
var158,ana_trop,True,6
var158,edad,True,6
var158,peso,True,6
var158,tension_,True,6
var158,ana_hemo,True,6
var158,ana_plaq,True,6
var158,ana_leuc,True,6
var158,ana_neu,True,6
var158,protcrea,True,6
var158,splanchnic,True,6
ana_dura,sexo,True,7
ana_dura,raza,True,7
ana_dura,ant_inf,True,7
ana_dura,ant_isq,True,7
ana_dura,ant_clau,True,7
ana_dura,fum_act,True,7
ana_dura,diabetes,True,7
ana_dura,hip_art,True,7
ana_dura,insf_car,True,7
ana_dura,fibr_aur,True,7
ana_dura,trat_est,True,7
ana_dura,e_con_pp,True,7
ana_dura,e_con_cu,True,7
ana_dura,e_con_ec,False,7
ana_dura,e_con_lu,True,7
ana_dura,e_con_be,True,7
ana_dura,e_con_at,True,7
ana_dura,e_con_va,True,7
ana_dura,e_con_ar,True,7
ana_dura,e_con_ea,True,7
ana_dura,e_con_pr,True,7
ana_dura,e_con_ro,True,7
ana_dura,e_con_av,True,7
ana_dura,e_con_sm,True,7
ana_dura,sin_tvp_,True,7
ana_dura,var171,True,7
ana_dura,tv_l_esu,True,7
ana_dura,tvp_orig,False,7
ana_dura,tv_l_ein,True,7
ana_dura,tvp_prox,True,7
ana_dura,tv_l_svc,True,7
ana_dura,tv_l_vre,True,7
ana_dura,tv_l_vrn,True,7
ana_dura,tv_l_vca,True,7
ana_dura,tv_l_yug,False,7
ana_dura,tv_l_ova,True,7
ana_dura,tv_l_sup,True,7
ana_dura,tv_l_pul,True,7
ana_dura,tv_l_ove,True,7
ana_dura,fr_cance,True,7
ana_dura,fr_cirug,True,7
ana_dura,fr_inmov,True,7
ana_dura,fr_tvp_a,True,7
ana_dura,fr_antfa,True,7
ana_dura,fr_tvs_a,True,7
ana_dura,fr_viaje,True,7
ana_dura,fr_estro,True,7
ana_dura,fr_embar,True,7
ana_dura,fr_varic,True,7
ana_dura,fr_antec,False,7
ana_dura,ana_dime,True,7
ana_dura,ana_crea,True,7
ana_dura,ana_trop,True,7
ana_dura,edad,True,7
ana_dura,peso,True,7
ana_dura,tension_,True,7
ana_dura,ana_hemo,True,7
ana_dura,ana_plaq,True,7
ana_dura,ana_leuc,True,7
ana_dura,ana_neu,True,7
ana_dura,protcrea,True,7
ana_dura,splanchnic,True,7
var156,sexo,True,7
var156,raza,True,7
var156,ant_inf,True,7
var156,ant_isq,True,7
var156,ant_clau,True,7
var156,fum_act,False,7
var156,diabetes,True,7
var156,hip_art,False,7
var156,insf_car,True,7
var156,fibr_aur,True,7
var156,trat_est,True,7
var156,e_con_pp,True,7
var156,e_con_cu,True,7
var156,e_con_ec,True,7
var156,e_con_lu,True,7
var156,e_con_be,True,7
var156,e_con_at,False,7
var156,e_con_va,False,7
var156,e_con_ar,True,7
var156,e_con_ea,True,7
var156,e_con_pr,True,7
var156,e_con_ro,True,7
var156,e_con_av,True,7
var156,e_con_sm,True,7
var156,sin_tvp_,True,7
var156,var171,True,7
var156,tv_l_esu,True,7
var156,tvp_orig,True,7
var156,tv_l_ein,True,7
var156,tvp_prox,True,7
var156,tv_l_svc,True,7
var156,tv_l_vre,True,7
var156,tv_l_vrn,True,7
var156,tv_l_vca,False,7
var156,tv_l_yug,True,7
var156,tv_l_ova,True,7
var156,tv_l_sup,False,7
var156,tv_l_pul,True,7
var156,tv_l_ove,False,7
var156,fr_cance,True,7
var156,fr_cirug,True,7
var156,fr_inmov,True,7
var156,fr_tvp_a,True,7
var156,fr_antfa,True,7
var156,fr_tvs_a,True,7
var156,fr_viaje,True,7
var156,fr_estro,True,7
var156,fr_embar,True,7
var156,fr_varic,True,7
var156,fr_antec,False,7
var156,ana_dime,True,7
var156,ana_crea,False,7
var156,ana_trop,True,7
var156,edad,True,7
var156,peso,True,7
var156,tension_,True,7
var156,ana_hemo,True,7
var156,ana_plaq,True,7
var156,ana_leuc,True,7
var156,ana_neu,True,7
var156,protcrea,True,7
var156,splanchnic,True,7
var157,sexo,True,7
var157,raza,True,7
var157,ant_inf,True,7
var157,ant_isq,False,7
var157,ant_clau,True,7
var157,fum_act,True,7
var157,diabetes,True,7
var157,hip_art,False,7
var157,insf_car,True,7
var157,fibr_aur,True,7
var157,trat_est,False,7
var157,e_con_pp,True,7
var157,e_con_cu,True,7
var157,e_con_ec,True,7
var157,e_con_lu,True,7
var157,e_con_be,True,7
var157,e_con_at,True,7
var157,e_con_va,False,7
var157,e_con_ar,False,7
var157,e_con_ea,False,7
var157,e_con_pr,True,7
var157,e_con_ro,True,7
var157,e_con_av,True,7
var157,e_con_sm,True,7
var157,sin_tvp_,True,7
var157,var171,True,7
var157,tv_l_esu,True,7
var157,tvp_orig,True,7
var157,tv_l_ein,True,7
var157,tvp_prox,True,7
var157,tv_l_svc,True,7
var157,tv_l_vre,True,7
var157,tv_l_vrn,False,7
var157,tv_l_vca,True,7
var157,tv_l_yug,True,7
var157,tv_l_ova,True,7
var157,tv_l_sup,True,7
var157,tv_l_pul,True,7
var157,tv_l_ove,True,7
var157,fr_cance,True,7
var157,fr_cirug,True,7
var157,fr_inmov,True,7
var157,fr_tvp_a,True,7
var157,fr_antfa,True,7
var157,fr_tvs_a,True,7
var157,fr_viaje,True,7
var157,fr_estro,True,7
var157,fr_embar,True,7
var157,fr_varic,True,7
var157,fr_antec,True,7
var157,ana_dime,True,7
var157,ana_crea,True,7
var157,ana_trop,False,7
var157,edad,True,7
var157,peso,True,7
var157,tension_,True,7
var157,ana_hemo,True,7
var157,ana_plaq,True,7
var157,ana_leuc,True,7
var157,ana_neu,True,7
var157,protcrea,True,7
var157,splanchnic,True,7
var161,sexo,False,7
var161,raza,True,7
var161,ant_inf,True,7
var161,ant_isq,True,7
var161,ant_clau,True,7
var161,fum_act,True,7
var161,diabetes,True,7
var161,hip_art,True,7
var161,insf_car,True,7
var161,fibr_aur,False,7
var161,trat_est,False,7
var161,e_con_pp,True,7
var161,e_con_cu,False,7
var161,e_con_ec,True,7
var161,e_con_lu,True,7
var161,e_con_be,True,7
var161,e_con_at,True,7
var161,e_con_va,True,7
var161,e_con_ar,False,7
var161,e_con_ea,True,7
var161,e_con_pr,True,7
var161,e_con_ro,True,7
var161,e_con_av,True,7
var161,e_con_sm,True,7
var161,sin_tvp_,True,7
var161,var171,True,7
var161,tv_l_esu,True,7
var161,tvp_orig,True,7
var161,tv_l_ein,True,7
var161,tvp_prox,True,7
var161,tv_l_svc,True,7
var161,tv_l_vre,True,7
var161,tv_l_vrn,True,7
var161,tv_l_vca,True,7
var161,tv_l_yug,True,7
var161,tv_l_ova,True,7
var161,tv_l_sup,False,7
var161,tv_l_pul,True,7
var161,tv_l_ove,False,7
var161,fr_cance,True,7
var161,fr_cirug,True,7
var161,fr_inmov,True,7
var161,fr_tvp_a,True,7
var161,fr_antfa,True,7
var161,fr_tvs_a,True,7
var161,fr_viaje,True,7
var161,fr_estro,True,7
var161,fr_embar,True,7
var161,fr_varic,True,7
var161,fr_antec,True,7
var161,ana_dime,True,7
var161,ana_crea,True,7
var161,ana_trop,True,7
var161,edad,True,7
var161,peso,True,7
var161,tension_,True,7
var161,ana_hemo,True,7
var161,ana_plaq,True,7
var161,ana_leuc,True,7
var161,ana_neu,True,7
var161,protcrea,True,7
var161,splanchnic,True,7
var155,sexo,False,7
var155,raza,True,7
var155,ant_inf,True,7
var155,ant_isq,True,7
var155,ant_clau,True,7
var155,fum_act,True,7
var155,diabetes,True,7
var155,hip_art,True,7
var155,insf_car,True,7
var155,fibr_aur,False,7
var155,trat_est,True,7
var155,e_con_pp,True,7
var155,e_con_cu,False,7
var155,e_con_ec,True,7
var155,e_con_lu,False,7
var155,e_con_be,False,7
var155,e_con_at,True,7
var155,e_con_va,True,7
var155,e_con_ar,False,7
var155,e_con_ea,True,7
var155,e_con_pr,True,7
var155,e_con_ro,False,7
var155,e_con_av,True,7
var155,e_con_sm,True,7
var155,sin_tvp_,True,7
var155,var171,True,7
var155,tv_l_esu,True,7
var155,tvp_orig,True,7
var155,tv_l_ein,True,7
var155,tvp_prox,True,7
var155,tv_l_svc,False,7
var155,tv_l_vre,True,7
var155,tv_l_vrn,True,7
var155,tv_l_vca,True,7
var155,tv_l_yug,False,7
var155,tv_l_ova,True,7
var155,tv_l_sup,True,7
var155,tv_l_pul,True,7
var155,tv_l_ove,True,7
var155,fr_cance,True,7
var155,fr_cirug,False,7
var155,fr_inmov,True,7
var155,fr_tvp_a,False,7
var155,fr_antfa,True,7
var155,fr_tvs_a,True,7
var155,fr_viaje,True,7
var155,fr_estro,True,7
var155,fr_embar,True,7
var155,fr_varic,True,7
var155,fr_antec,False,7
var155,ana_dime,True,7
var155,ana_crea,True,7
var155,ana_trop,True,7
var155,edad,True,7
var155,peso,True,7
var155,tension_,False,7
var155,ana_hemo,True,7
var155,ana_plaq,True,7
var155,ana_leuc,True,7
var155,ana_neu,True,7
var155,protcrea,True,7
var155,splanchnic,False,7
var154,sexo,True,7
var154,raza,True,7
var154,ant_inf,True,7
var154,ant_isq,False,7
var154,ant_clau,True,7
var154,fum_act,False,7
var154,diabetes,True,7
var154,hip_art,False,7
var154,insf_car,False,7
var154,fibr_aur,False,7
var154,trat_est,True,7
var154,e_con_pp,True,7
var154,e_con_cu,True,7
var154,e_con_ec,False,7
var154,e_con_lu,True,7
var154,e_con_be,True,7
var154,e_con_at,False,7
var154,e_con_va,True,7
var154,e_con_ar,False,7
var154,e_con_ea,True,7
var154,e_con_pr,True,7
var154,e_con_ro,False,7
var154,e_con_av,True,7
var154,e_con_sm,True,7
var154,sin_tvp_,True,7
var154,var171,True,7
var154,tv_l_esu,False,7
var154,tvp_orig,False,7
var154,tv_l_ein,True,7
var154,tvp_prox,True,7
var154,tv_l_svc,True,7
var154,tv_l_vre,True,7
var154,tv_l_vrn,True,7
var154,tv_l_vca,True,7
var154,tv_l_yug,True,7
var154,tv_l_ova,False,7
var154,tv_l_sup,True,7
var154,tv_l_pul,True,7
var154,tv_l_ove,False,7
var154,fr_cance,True,7
var154,fr_cirug,True,7
var154,fr_inmov,True,7
var154,fr_tvp_a,True,7
var154,fr_antfa,True,7
var154,fr_tvs_a,False,7
var154,fr_viaje,True,7
var154,fr_estro,True,7
var154,fr_embar,False,7
var154,fr_varic,False,7
var154,fr_antec,False,7
var154,ana_dime,True,7
var154,ana_crea,False,7
var154,ana_trop,True,7
var154,edad,True,7
var154,peso,True,7
var154,tension_,True,7
var154,ana_hemo,True,7
var154,ana_plaq,True,7
var154,ana_leuc,True,7
var154,ana_neu,True,7
var154,protcrea,True,7
var154,splanchnic,False,7
var158,sexo,True,7
var158,raza,True,7
var158,ant_inf,False,7
var158,ant_isq,True,7
var158,ant_clau,False,7
var158,fum_act,False,7
var158,diabetes,False,7
var158,hip_art,True,7
var158,insf_car,True,7
var158,fibr_aur,False,7
var158,trat_est,False,7
var158,e_con_pp,True,7
var158,e_con_cu,True,7
var158,e_con_ec,True,7
var158,e_con_lu,False,7
var158,e_con_be,False,7
var158,e_con_at,False,7
var158,e_con_va,True,7
var158,e_con_ar,True,7
var158,e_con_ea,True,7
var158,e_con_pr,True,7
var158,e_con_ro,False,7
var158,e_con_av,True,7
var158,e_con_sm,True,7
var158,sin_tvp_,True,7
var158,var171,True,7
var158,tv_l_esu,False,7
var158,tvp_orig,True,7
var158,tv_l_ein,False,7
var158,tvp_prox,False,7
var158,tv_l_svc,False,7
var158,tv_l_vre,True,7
var158,tv_l_vrn,False,7
var158,tv_l_vca,False,7
var158,tv_l_yug,True,7
