variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
splanchnic,Splanchnic thrombosis,No,Development eligible,Temporal eligible,10379,239,2446,104,7933,135,2351.0,92.0,96.11610793131644,88.46153846153845,0.28993596995791426,0.001078596587747397,,,,,,,,,,
splanchnic,Splanchnic thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2446,104,7933,135,95.0,12.0,3.883892068683565,11.538461538461538,-0.28993596995791443,0.001078596587747397,,,,,,,,,,
edad,Age (years),continuous,Development eligible,Temporal eligible,10379,239,10379,239,0,0,,,,,0.2453578577050409,0.00011423919985055142,54.35147894787552,18.309826331688768,55.0,39.0,70.0,50.04602510460251,16.750830121640924,51.0,39.5,60.0
peso,Weight (kg),continuous,Development eligible,Temporal eligible,10379,239,10377,238,2,1,,,,,-0.2134929185584633,0.002096646648660003,77.90158234557194,16.23776272048338,76.5,66.0,87.0,81.55882352941177,17.978969954794223,80.0,70.0,90.0
tension_,Systolic BP (mmHg),continuous,Development eligible,Temporal eligible,10379,239,9930,222,449,17,,,,,-0.08631068821223344,0.21175418622702796,129.40513595166163,20.582422848926306,130.0,117.0,140.0,131.2117117117117,21.274020179866014,130.0,118.0,142.75
ana_hemo,Hemoglobin (g/dL),continuous,Development eligible,Temporal eligible,10379,239,10367,239,12,0,,,,,-0.1670230226365277,0.013466922397383478,13.507127423555515,1.894387535367881,13.7,12.4,14.8,13.832510460251047,2.0004347150706696,14.0,12.95,15.05
ana_plaq,Platelets (10^9/L),continuous,Development eligible,Temporal eligible,10379,239,10367,238,12,1,,,,,0.0003814145148765793,0.995522196312503,240.4992379666249,93.38921729102336,227.0,181.0,281.5,240.46218487394958,100.76381624992365,226.5,176.25,288.5
ana_leuc,Leukocytes (10^9/L),continuous,Development eligible,Temporal eligible,10379,239,10339,238,40,1,,,,,-0.03888821640178653,0.5454469552831765,9.386021472095948,3.4871087555917923,8.9,7.0,11.1,9.518865546218489,3.343480458561499,9.184999999999999,7.154999999999999,11.23
ana_neu,Neutrophils (10^9/L),continuous,Development eligible,Temporal eligible,10379,239,912,191,9467,48,,,,,0.0725563273855667,0.3471658500987259,6.910461622807018,3.373088873328569,6.3,4.7,8.5025,6.676612565445027,3.065572047011818,6.21,4.395,8.14
protcrea,C-reactive protein (mg/dL),continuous,Development eligible,Temporal eligible,10379,239,90,57,10289,182,,,,,0.10136388616529081,0.5257394872179066,22.945977777777777,38.99803301117986,4.785,1.625,16.950000000000003,19.725614035087716,22.31279213634635,13.04,2.92,31.0
