threshold,n,tp,fp,net_benefit,test_all_net_benefit,test_none_net_benefit,net_tests_avoided_per_1000,outcome,validation,model
0.21,21762,46,91,0.0010022114962907123,-0.16327496890992194,0.0,617.9951072424191,var161,nested_cv,MI spline LASSO
0.22,21762,36,78,0.0006433232239683853,-0.17818875056261327,0.0,634.0409888796985,var161,nested_cv,MI spline LASSO
0.23,21762,31,63,0.0005597747533231405,-0.19348990316732254,0.0,649.6445739082486,var161,nested_cv,MI spline LASSO
0.24,21762,29,58,0.000490957197239031,-0.20919371768268205,0.0,664.0014704530836,var161,nested_cv,MI spline LASSO
0.25,21762,27,50,0.00047483380816714163,-0.22531630058511778,0.0,677.3734031798548,var161,nested_cv,MI spline LASSO
0.26,21762,27,43,0.0005464521593553851,-0.2418746289714032,0.0,689.967692449082,var161,nested_cv,MI spline LASSO
0.27,21762,26,38,0.0005489020071432797,-0.25888661019018955,0.0,701.4367552001962,var161,nested_cv,MI spline LASSO
0.28,21762,26,35,0.0005692899958132932,-0.2763711464428311,0.0,712.1325508422284,var161,nested_cv,MI spline LASSO
0.29,21762,26,34,0.0005565975579605748,-0.29434820484343427,0.0,722.0083093275529,var161,nested_cv,MI spline LASSO
0.3,21762,24,30,0.0005120327700972862,-0.3128388934840548,0.0,731.1521612596881,var161,nested_cv,MI spline LASSO
0.31,21762,24,27,0.00054542621162537,-0.3318655441142585,0.0,739.8824823382574,var161,nested_cv,MI spline LASSO
0.32,21762,23,25,0.00051628040242841,-0.35145180211593885,0.0,747.9321753515303,var161,nested_cv,MI spline LASSO
0.33,21762,23,25,0.0004910654886581703,-0.37162272453557976,0.0,755.5037555037557,var161,nested_cv,MI spline LASSO
0.34,21762,21,25,0.00037318316888209355,-0.39240488702854304,0.0,762.4515480302957,var161,nested_cv,MI spline LASSO
0.35,21762,21,24,0.0003711480138279146,-0.41382650067513593,0.0,769.2242047080757,var161,nested_cv,MI spline LASSO
0.36,21762,18,23,0.0002326302729528536,-0.4359175397481849,0.0,775.3780800375782,var161,nested_cv,MI spline LASSO
0.37,21762,15,21,0.00012253775694635906,-0.45870988164894977,0.0,781.2552006100394,var161,nested_cv,MI spline LASSO
0.38,21762,14,20,8.004482510205716e-05,-0.4822374603852232,0.0,786.9390874484253,var161,nested_cv,MI spline LASSO
0.39,21762,13,20,9.792976477270462e-06,-0.5065364351456367,0.0,792.2902542422809,var161,nested_cv,MI spline LASSO
0.4,21762,12,20,-6.126887847317965e-05,-0.5316453757313974,0.0,797.3761602793863,var161,nested_cv,MI spline LASSO
0.41,21762,9,19,-0.0001931527355256167,-0.5576054668454886,0.0,802.1299154265322,var161,nested_cv,MI spline LASSO
0.42,21762,7,18,-0.0002772944930898211,-0.5844607335152385,0.0,806.7295110305865,var161,nested_cv,MI spline LASSO
0.43,21762,6,17,-0.00031359991744824787,-0.612258290243576,0.0,811.1824964788206,var161,nested_cv,MI spline LASSO
0.44,21762,6,15,-0.0002658631690889755,-0.6410486168550685,0.0,815.5416865094286,var161,nested_cv,MI spline LASSO
0.45,21762,5,13,-0.0002590002590002589,-0.6708858644342516,0.0,819.6550562141961,var161,nested_cv,MI spline LASSO
0.46,21762,4,13,-0.00032506543856603595,-0.7018281952571082,0.0,823.5036741348102,var161,nested_cv,MI spline LASSO
0.47,21762,4,11,-0.00026443879152339287,-0.7339381612053554,0.0,827.3341976155979,var161,nested_cv,MI spline LASSO
0.48,21762,4,11,-0.00028277943910698253,-0.7672831258439199,0.0,830.9170419385474,var161,nested_cv,MI spline LASSO
0.49,21762,4,11,-0.0003018393277722816,-0.801935736154585,0.0,834.3536477177031,var161,nested_cv,MI spline LASSO
0.5,21762,3,10,-0.00032166161198419265,-0.8379744508776767,0.0,837.6527892656925,var161,nested_cv,MI spline LASSO
0.01,1085,122,963,0.10347716799329702,0.10347716799329702,0.0,0.0,var161,temporal_holdout,MI continuous XGBoost
0.02,1085,122,963,0.09432897582996333,0.09432897582996333,0.0,0.0,var161,temporal_holdout,MI continuous XGBoost
0.03,1085,122,957,0.08516319065038719,0.08499216114779799,0.0,5.529953917050657,var161,temporal_holdout,MI continuous XGBoost
0.04,1085,122,926,0.07688172043010752,0.07546082949308755,0.0,34.10138248847927,var161,temporal_holdout,MI continuous XGBoost
0.05,1085,118,847,0.06766917293233082,0.06572883822459374,0.0,36.866359447004506,var161,temporal_holdout,MI continuous XGBoost
0.06,1085,109,772,0.05504461221688401,0.055789783312089426,0.0,-11.67434715821818,var161,temporal_holdout,MI continuous XGBoost
0.07,1085,103,685,0.04741093107378226,0.045636985283187145,0.0,23.568136932192253,var161,temporal_holdout,MI continuous XGBoost
0.08,1085,94,543,0.04311761170106191,0.035263474253656585,0.0,90.32258064516124,var161,temporal_holdout,MI continuous XGBoost
0.09,1085,70,360,0.03170101787613308,0.024661973970729736,0.0,71.1725550435227,var161,temporal_holdout,MI continuous XGBoost
0.1,1085,47,178,0.025089605734767026,0.013824884792626724,0.0,101.3824884792627,var161,temporal_holdout,MI continuous XGBoost
0.11,1085,27,84,0.015316108320820173,0.002744265520633782,0.0,101.71763720150807,var161,temporal_holdout,MI continuous XGBoost
0.12,1085,19,56,0.010473397570171763,-0.00858818600754084,0.0,139.7849462365591,var161,temporal_holdout,MI continuous XGBoost
0.13,1085,16,37,0.009650934901212988,-0.020181153662799933,0.0,199.645515774548,var161,temporal_holdout,MI continuous XGBoost
0.14,1085,15,26,0.009923909548815776,-0.03204372521701854,0.0,257.8011849901251,var161,temporal_holdout,MI continuous XGBoost
0.15,1085,11,19,0.007047980482515586,-0.04418541610192464,0.0,290.3225806451613,var161,temporal_holdout,MI continuous XGBoost
0.16,1085,9,12,0.0061882817643186296,-0.056616194865042796,0.0,329.7235023041474,var161,temporal_holdout,MI continuous XGBoost
0.17,1085,8,10,0.005485536616512131,-0.06934651046582646,0.0,365.3564651667119,var161,temporal_holdout,MI continuous XGBoost
0.18,1085,7,7,0.005035405192761605,-0.0823873215690682,0.0,398.2590885816691,var161,temporal_holdout,MI continuous XGBoost
0.19,1085,5,5,0.0035273368606701942,-0.09575012800819252,0.0,423.23550812515157,var161,temporal_holdout,MI continuous XGBoost
0.2,1085,3,4,0.0018433179723502304,-0.10944700460829493,0.0,445.1612903225806,var161,temporal_holdout,MI continuous XGBoost
0.21,1085,2,2,0.0013533220556495363,-0.12349063757802015,0.0,469.65108624094785,var161,temporal_holdout,MI continuous XGBoost
0.22,1085,2,1,0.0015833628736854543,-0.13789436370081531,0.0,494.51193967323,var161,temporal_holdout,MI continuous XGBoost
0.23,1085,1,1,0.000646358250044886,-0.15267221258004665,0.0,513.2839110398717,var161,temporal_holdout,MI continuous XGBoost
0.24,1085,1,1,0.0006306087800145526,-0.16783895221925782,0.0,533.4869431643625,var161,temporal_holdout,MI continuous XGBoost
0.25,1085,1,1,0.0006144393241167436,-0.1834101382488479,0.0,552.0737327188939,var161,temporal_holdout,MI continuous XGBoost
0.26,1085,1,1,0.000597832855897372,-0.19940216714410264,0.0,569.2307692307692,var161,temporal_holdout,MI continuous XGBoost
0.27,1085,1,1,0.000580771415945963,-0.21583233381730954,0.0,585.1169141491722,var161,temporal_holdout,MI continuous XGBoost
0.28,1085,1,0,0.0009216589861751152,-0.23271889400921664,0.0,600.7899934167216,var161,temporal_holdout,MI continuous XGBoost
0.29,1085,1,0,0.0009216589861751152,-0.2500811319530084,0.0,614.5240743683459,var161,temporal_holdout,MI continuous XGBoost
0.3,1085,1,0,0.0009216589861751152,-0.26793943383805136,0.0,627.3425499231951,var161,temporal_holdout,MI continuous XGBoost
0.31,1085,1,0,0.0009216589861751152,-0.2863153676617913,0.0,639.334027055151,var161,temporal_holdout,MI continuous XGBoost
0.32,1085,1,0,0.0009216589861751152,-0.3052317701274058,0.0,650.5760368663595,var161,temporal_holdout,MI continuous XGBoost
0.33,1085,1,0,0.0009216589861751152,-0.32471284132333733,0.0,661.1367127496161,var161,temporal_holdout,MI continuous XGBoost
0.34,1085,1,0,0.0009216589861751152,-0.34478424801005453,0.0,671.0761724044457,var161,temporal_holdout,MI continuous XGBoost
0.35,1085,0,0,0.0,-0.36547323644097834,0.0,678.7360105332455,var161,temporal_holdout,MI continuous XGBoost
0.36,1085,0,0,0.0,-0.38680875576036866,0.0,687.6600102406554,var161,temporal_holdout,MI continuous XGBoost
0.37,1085,0,0,0.0,-0.4088215931533904,0.0,696.1016315855026,var161,temporal_holdout,MI continuous XGBoost
0.38,1085,0,0,0.0,-0.4315445220752193,0.0,704.0989570700946,var161,temporal_holdout,MI continuous XGBoost
0.39,1085,0,0,0.0,-0.455012465060059,0.0,711.6861632990665,var161,temporal_holdout,MI continuous XGBoost
0.4,1085,0,0,0.0,-0.47926267281105994,0.0,718.8940092165899,var161,temporal_holdout,MI continuous XGBoost
0.41,1085,0,0,0.0,-0.5043349215027726,0.0,725.7502528942339,var161,temporal_holdout,MI continuous XGBoost
0.42,1085,0,0,0.0,-0.5302717304941998,0.0,732.2800087777046,var161,temporal_holdout,MI continuous XGBoost
0.43,1085,0,0,0.0,-0.5571186029590104,0.0,738.5060550851999,var161,temporal_holdout,MI continuous XGBoost
0.44,1085,0,0,0.0,-0.5849242922975642,0.0,744.4490992878088,var161,temporal_holdout,MI continuous XGBoost
0.45,1085,0,0,0.0,-0.6137410976120653,0.0,750.1280081925244,var161,temporal_holdout,MI continuous XGBoost
0.46,1085,0,0,0.0,-0.6436251920122887,0.0,755.5600080144259,var161,temporal_holdout,MI continuous XGBoost
0.47,1085,0,0,0.0,-0.6746369880879922,0.0,760.760858907736,var161,temporal_holdout,MI continuous XGBoost
0.48,1085,0,0,0.0,-0.7068415455512229,0.0,765.7450076804915,var161,temporal_holdout,MI continuous XGBoost
0.49,1085,0,0,0.0,-0.740309026836541,0.0,770.5257218094611,var161,temporal_holdout,MI continuous XGBoost
0.5,1085,0,0,0.0,-0.7751152073732719,0.0,775.1152073732719,var161,temporal_holdout,MI continuous XGBoost
0.01,1085,122,963,0.10347716799329702,0.10347716799329702,0.0,0.0,var161,temporal_holdout,MI spline LASSO
0.02,1085,122,962,0.09434778519702812,0.09432897582996333,0.0,0.9216589861747031,var161,temporal_holdout,MI spline LASSO
0.03,1085,122,947,0.08544823982136919,0.08499216114779799,0.0,14.746543778802051,var161,temporal_holdout,MI spline LASSO
0.04,1085,119,903,0.075,0.07546082949308755,0.0,-11.059907834101267,var161,temporal_holdout,MI spline LASSO
0.05,1085,112,826,0.0631578947368421,0.06572883822459374,0.0,-48.84792626728136,var161,temporal_holdout,MI spline LASSO
0.06,1085,106,719,0.05539758799882342,0.055789783312089426,0.0,-6.144393241167464,var161,temporal_holdout,MI spline LASSO
0.07,1085,97,611,0.04701451860661017,0.045636985283187145,0.0,18.301514154048753,var161,temporal_holdout,MI spline LASSO
0.08,1085,83,503,0.0361851332398317,0.035263474253656585,0.0,10.599078341013795,var161,temporal_holdout,MI spline LASSO
0.09,1085,58,381,0.01872689522459108,0.024661973970729736,0.0,-60.01024065540199,var161,temporal_holdout,MI spline LASSO
0.1,1085,49,268,0.017716333845366104,0.013824884792626724,0.0,35.02304147465443,var161,temporal_holdout,MI spline LASSO
0.11,1085,39,179,0.015554289856573292,0.002744265520633782,0.0,103.64474235441968,var161,temporal_holdout,MI spline LASSO
0.12,1085,27,109,0.011185588604943444,-0.00858818600754084,0.0,145.00768049155144,var161,temporal_holdout,MI spline LASSO
0.13,1085,20,80,0.007415647015202075,-0.020181153662799933,0.0,184.68628146047493,var161,temporal_holdout,MI spline LASSO
0.14,1085,17,44,0.009066552352373808,-0.03204372521701854,0.0,252.53456221198155,var161,temporal_holdout,MI spline LASSO
0.15,1085,15,29,0.009108159392789375,-0.04418541610192464,0.0,301.9969278033794,var161,temporal_holdout,MI spline LASSO
0.16,1085,13,22,0.008119376782971253,-0.056616194865042796,0.0,339.86175115207374,var161,temporal_holdout,MI spline LASSO
0.17,1085,10,13,0.006762534006995725,-0.06934651046582646,0.0,371.59121713201415,var161,temporal_holdout,MI spline LASSO
0.18,1085,10,9,0.007395751376868608,-0.0823873215690682,0.0,409.0117767537121,var161,temporal_holdout,MI spline LASSO
0.19,1085,8,7,0.005859930591113387,-0.09575012800819252,0.0,433.17972350230417,var161,temporal_holdout,MI spline LASSO
0.2,1085,8,6,0.005990783410138249,-0.10944700460829493,0.0,461.7511520737327,var161,temporal_holdout,MI spline LASSO
0.21,1085,6,4,0.004549962083649303,-0.12349063757802015,0.0,481.67654158437557,var161,temporal_holdout,MI spline LASSO
0.22,1085,5,4,0.0035684745362164717,-0.13789436370081531,0.0,501.5500628403854,var161,temporal_holdout,MI spline LASSO
0.23,1085,5,3,0.0037823927224848886,-0.15267221258004665,0.0,523.7828090563013,var161,temporal_holdout,MI spline LASSO
0.24,1085,5,3,0.003735144312393888,-0.16783895221925782,0.0,543.3179723502304,var161,temporal_holdout,MI spline LASSO
0.25,1085,4,2,0.0030721966205837174,-0.1834101382488479,0.0,559.4470046082948,var161,temporal_holdout,MI spline LASSO
0.26,1085,3,1,0.0024411508282476025,-0.19940216714410264,0.0,574.4771357674584,var161,temporal_holdout,MI spline LASSO
0.27,1085,3,1,0.0024240893882961933,-0.21583233381730954,0.0,590.1006997781192,var161,temporal_holdout,MI spline LASSO
0.28,1085,2,1,0.00148489503328213,-0.23271889400921664,0.0,602.2383146807111,var161,temporal_holdout,MI spline LASSO
0.29,1085,2,1,0.0014668657103913806,-0.2500811319530084,0.0,615.8588908310822,var161,temporal_holdout,MI spline LASSO
0.3,1085,2,1,0.0014483212639894668,-0.26793943383805136,0.0,628.5714285714286,var161,temporal_holdout,MI spline LASSO
0.31,1085,2,1,0.0014292392974019903,-0.2863153676617913,0.0,640.4638025865913,var161,temporal_holdout,MI spline LASSO
0.32,1085,2,1,0.0014095960965031173,-0.3052317701274058,0.0,651.6129032258063,var161,temporal_holdout,MI spline LASSO
0.33,1085,2,1,0.001389366531398308,-0.32471284132333733,0.0,662.0863007959783,var161,temporal_holdout,MI spline LASSO
0.34,1085,2,1,0.0013685239491691105,-0.34478424801005453,0.0,671.9436161561398,var161,temporal_holdout,MI spline LASSO
0.35,1085,2,1,0.0013470400567174763,-0.36547323644097834,0.0,681.2376563528637,var161,temporal_holdout,MI spline LASSO
0.36,1085,2,1,0.001324884792626728,-0.38680875576036866,0.0,690.0153609831029,var161,temporal_holdout,MI spline LASSO
0.37,1085,2,1,0.0013020261868188134,-0.4088215931533904,0.0,698.3185950927885,var161,temporal_holdout,MI spline LASSO
0.38,1085,2,1,0.0012784302066299986,-0.4315445220752193,0.0,706.1848168809121,var161,temporal_holdout,MI spline LASSO
0.39,1085,2,1,0.0012540605877464682,-0.455012465060059,0.0,713.6476426799007,var161,temporal_holdout,MI spline LASSO
0.4,1085,2,1,0.001228878648233487,-0.47926267281105994,0.0,720.7373271889401,var161,temporal_holdout,MI spline LASSO
0.41,1085,2,1,0.001202843083652269,-0.5043349215027726,0.0,727.4811734292457,var161,temporal_holdout,MI spline LASSO
0.42,1085,2,1,0.0011759097409820437,-0.5302717304941998,0.0,733.9038841342989,var161,temporal_holdout,MI spline LASSO
0.43,1085,2,1,0.0011480313687444418,-0.5571186029590104,0.0,740.0278641088843,var161,temporal_holdout,MI spline LASSO
0.44,1085,2,1,0.0011191573403554972,-0.5849242922975642,0.0,745.8734813573524,var161,temporal_holdout,MI spline LASSO
0.45,1085,2,1,0.0010892333472978634,-0.6137410976120653,0.0,751.4592933947772,var161,temporal_holdout,MI spline LASSO
0.46,1085,2,1,0.0010582010582010583,-0.6436251920122887,0.0,756.8022440392707,var161,temporal_holdout,MI spline LASSO
0.47,1085,1,0,0.0009216589861751152,-0.6746369880879922,0.0,761.8001764878909,var161,temporal_holdout,MI spline LASSO
0.48,1085,1,0,0.0009216589861751152,-0.7068415455512229,0.0,766.7434715821812,var161,temporal_holdout,MI spline LASSO
0.49,1085,1,0,0.0009216589861751152,-0.740309026836541,0.0,771.4849995297658,var161,temporal_holdout,MI spline LASSO
0.5,1085,1,0,0.0009216589861751152,-0.7751152073732719,0.0,776.036866359447,var161,temporal_holdout,MI spline LASSO
0.01,21762,725,21037,0.023550457242213513,0.02355045724221351,0.0,3.4347524824340775e-13,var155,nested_cv,MI continuous XGBoost
0.02,21762,687,19228,0.013536983583066532,0.013586686397746302,0.0,-2.435437919308742,var155,nested_cv,MI continuous XGBoost
0.03,21762,450,10635,0.0055639405489754665,0.003417476979166365,0.0,69.40232209049427,var155,nested_cv,MI continuous XGBoost
0.04,21762,239,4791,0.0018093465674110822,-0.006963590968967322,0.0,210.55050087308166,var155,nested_cv,MI continuous XGBoost
0.05,21762,144,2192,0.0013156685482661708,-0.017563207716009083,0.0,358.69864902122976,var155,nested_cv,MI continuous XGBoost
0.06,21762,68,912,0.0004497396398563181,-0.028388348223626195,0.0,451.7967098612261,var155,nested_cv,MI continuous XGBoost
0.07,21762,36,378,0.00034686090877558077,-0.03944628745183725,0.0,528.6803996481418,var155,nested_cv,MI continuous XGBoost
0.08,21762,17,187,3.396426958839304e-05,-0.050744616663270244,0.0,583.9536807278744,var155,nested_cv,MI continuous XGBoost
0.09,21762,11,98,6.009063081023382e-05,-0.06229126080242706,0.0,630.4414422693993,var155,nested_cv,MI continuous XGBoost
0.1,21762,7,57,3.0634439236589746e-05,-0.07409449703356516,0.0,667.1261832552158,var155,nested_cv,MI continuous XGBoost
0.11,21762,6,31,9.964797931452517e-05,-0.0861629745283243,0.0,697.9430366527142,var155,nested_cv,MI continuous XGBoost
0.12,21762,4,17,7.72823353468515e-05,-0.0985057356025098,0.0,722.9421315442821,var155,nested_cv,MI continuous XGBoost
0.13,21762,1,12,-3.6444419091805075e-05,-0.11113223831058464,0.0,743.4872360430675,var155,nested_cv,MI continuous XGBoost
0.14,21762,0,8,-5.98440208342684e-05,-0.12405238061652168,0.0,761.668439087794,var155,nested_cv,MI continuous XGBoost
0.15,21762,0,5,-4.0545581342545296e-05,-0.1372765262708337,0.0,777.6705572404499,var155,nested_cv,MI continuous XGBoost
0.16,21762,0,2,-1.7505393849479874e-05,-0.15081553253596267,0.0,791.6896424960942,var155,nested_cv,MI continuous XGBoost
0.17,21762,0,0,0.0,-0.16468077991591404,0.0,804.0296901776978,var155,nested_cv,MI continuous XGBoost
0.18,21762,0,0,0.0,-0.17888420406123,0.0,814.9169296122701,var155,nested_cv,MI continuous XGBoost
0.19,21762,0,0,0.0,-0.1934383300372946,0.0,824.6581438432033,var155,nested_cv,MI continuous XGBoost
0.2,21762,0,0,0.0,-0.2083563091627608,0.0,833.4252366510432,var155,nested_cv,MI continuous XGBoost
0.21,21762,0,0,0.0,-0.22365195864583368,0.0,841.3573682390887,var155,nested_cv,MI continuous XGBoost
0.22,21762,0,0,0.0,-0.23933980426949827,0.0,848.5683969554939,var155,nested_cv,MI continuous XGBoost
0.23,21762,0,0,0.0,-0.2554351264028683,0.0,855.1523796965591,var155,nested_cv,MI continuous XGBoost
0.24,21762,0,0,0.0,-0.2719540096450113,0.0,861.1876972092025,var155,nested_cv,MI continuous XGBoost
0.25,21762,0,0,0.0,-0.28891339644027814,0.0,866.7401893208344,var155,nested_cv,MI continuous XGBoost
0.26,21762,0,0,0.0,-0.3063311450408225,0.0,871.8655666546485,var155,nested_cv,MI continuous XGBoost
0.27,21762,0,0,0.0,-0.3242260922331625,0.0,876.61128640818,var155,nested_cv,MI continuous XGBoost
0.28,21762,0,0,0.0,-0.34261812129195646,0.0,881.0180261793165,var155,nested_cv,MI continuous XGBoost
0.29,21762,0,0,0.0,-0.3615282356763502,0.0,885.1208528627883,var155,nested_cv,MI continuous XGBoost
0.3,21762,0,0,0.0,-0.3809786390431552,0.0,888.950157767362,var155,nested_cv,MI continuous XGBoost
0.31,21762,0,0,0.0,-0.4009928222176937,0.0,892.5324107426085,var155,nested_cv,MI continuous XGBoost
0.32,21762,0,0,0.0,-0.42159565783854214,0.0,895.890772906902,var155,nested_cv,MI continuous XGBoost
0.33,21762,0,0,0.0,-0.4428135034779234,0.0,899.0455979703293,var155,nested_cv,MI continuous XGBoost
0.34,21762,0,0,0.0,-0.4646743141366798,0.0,902.0148450888489,var155,nested_cv,MI continuous XGBoost
0.35,21762,0,0,0.0,-0.48720776512339786,0.0,904.8144209434532,var155,nested_cv,MI continuous XGBoost
0.36,21762,0,0,0.0,-0.510445386453451,0.0,907.4584648061352,var155,nested_cv,MI continuous XGBoost
0.37,21762,0,0,0.0,-0.5344207100479502,0.0,909.9595873789423,var155,nested_cv,MI continuous XGBoost
0.38,21762,0,0,0.0,-0.5591694311777559,0.0,912.3290719216017,var155,nested_cv,MI continuous XGBoost
0.39,21762,0,0,0.0,-0.5847295857872273,0.0,914.5770444364324,var155,nested_cv,MI continuous XGBoost
0.4,21762,0,0,0.0,-0.6111417455503478,0.0,916.7126183255216,var155,nested_cv,MI continuous XGBoost
0.41,21762,0,0,0.0,-0.6384492327630653,0.0,918.7440178785577,var155,nested_cv,MI continuous XGBoost
0.42,21762,0,0,0.0,-0.6666983574658769,0.0,920.6786841195444,var155,nested_cv,MI continuous XGBoost
0.43,21762,0,0,0.0,-0.6959386795266818,0.0,922.5233658842061,var155,nested_cv,MI continuous XGBoost
0.44,21762,0,0,0.0,-0.726223298803944,0.0,924.2841984777469,var155,nested_cv,MI continuous XGBoost
0.45,21762,0,0,0.0,-0.7576091769640156,0.0,925.9667718449081,var155,nested_cv,MI continuous XGBoost
0.46,21762,0,0,0.0,-0.790157495055942,0.0,927.5761898482797,var155,nested_cv,MI continuous XGBoost
0.47,21762,0,0,0.0,-0.8239340515664313,0.0,929.1171219791673,var155,nested_cv,MI continuous XGBoost
0.48,21762,0,0,0.0,-0.8590097064042473,0.0,930.5938486046014,var155,nested_cv,MI continuous XGBoost
0.49,21762,0,0,0.0,-0.8954608771180561,0.0,932.0103006738952,var155,nested_cv,MI continuous XGBoost
0.5,21762,0,0,0.0,-0.9333700946604173,0.0,933.3700946604173,var155,nested_cv,MI continuous XGBoost
0.01,21762,723,20960,0.0234942941036131,0.02355045724221351,0.0,-5.560150721440625,var155,nested_cv,MI spline LASSO
0.02,21762,678,18749,0.013572619563402973,0.013586686397746302,0.0,-0.689274882823115,var155,nested_cv,MI spline LASSO
0.03,21762,488,11192,0.006518503359208381,0.003417476979166365,0.0,100.2665196213585,var155,nested_cv,MI spline LASSO
0.04,21762,262,5196,0.0020908004778972507,-0.006963590968967322,0.0,217.3053947247497,var155,nested_cv,MI spline LASSO
0.05,21762,143,2282,0.0010520511369407804,-0.017563207716009083,0.0,353.6899182060473,var155,nested_cv,MI spline LASSO
0.06,21762,65,1038,-5.7683997285918875e-05,-0.028388348223626195,0.0,443.847072879331,var155,nested_cv,MI spline LASSO
0.07,21762,37,532,-0.00013983139199927317,-0.03944628745183725,0.0,522.2143447949902,var155,nested_cv,MI spline LASSO
0.08,21762,23,273,-3.396426958839304e-05,-0.050744616663270244,0.0,583.1725025273413,var155,nested_cv,MI spline LASSO
0.09,21762,17,142,0.00013583512342817553,-0.06229126080242706,0.0,631.2073032503141,var155,nested_cv,MI spline LASSO
0.1,21762,9,79,1.0211479745529889e-05,-0.07409449703356516,0.0,666.9423766197962,var155,nested_cv,MI spline LASSO
0.11,21762,4,38,-3.201126796632412e-05,-0.0861629745283243,0.0,696.8777936519873,var155,nested_cv,MI spline LASSO
0.12,21762,1,23,-9.816945300816268e-05,-0.0985057356025098,0.0,721.6554850963454,var155,nested_cv,MI spline LASSO
0.13,21762,1,15,-5.704343857847752e-05,-0.11113223831058464,0.0,743.3493810665027,var155,nested_cv,MI spline LASSO
0.14,21762,1,9,-2.137286458366729e-05,-0.12405238061652168,0.0,761.9047619047619,var155,nested_cv,MI spline LASSO
0.15,21762,0,8,-6.487293014807247e-05,-0.1372765262708337,0.0,777.5327022638853,var155,nested_cv,MI spline LASSO
0.16,21762,0,5,-4.376348462369968e-05,-0.15081553253596267,0.0,791.5517875195295,var155,nested_cv,MI spline LASSO
0.17,21762,0,3,-2.823535664577251e-05,-0.16468077991591404,0.0,803.8918352011332,var155,nested_cv,MI spline LASSO
0.18,21762,0,3,-3.0260848514192335e-05,-0.17888420406123,0.0,814.7790746357056,var155,nested_cv,MI spline LASSO
0.19,21762,0,2,-2.1557568351674284e-05,-0.1934383300372946,0.0,824.5662405254935,var155,nested_cv,MI spline LASSO
0.2,21762,0,1,-1.1487914713721165e-05,-0.2083563091627608,0.0,833.3792849921882,var155,nested_cv,MI spline LASSO
0.21,21762,0,0,0.0,-0.22365195864583368,0.0,841.3573682390887,var155,nested_cv,MI spline LASSO
0.22,21762,0,0,0.0,-0.23933980426949827,0.0,848.5683969554939,var155,nested_cv,MI spline LASSO
0.23,21762,0,0,0.0,-0.2554351264028683,0.0,855.1523796965591,var155,nested_cv,MI spline LASSO
0.24,21762,0,0,0.0,-0.2719540096450113,0.0,861.1876972092025,var155,nested_cv,MI spline LASSO
0.25,21762,0,0,0.0,-0.28891339644027814,0.0,866.7401893208344,var155,nested_cv,MI spline LASSO
0.26,21762,0,0,0.0,-0.3063311450408225,0.0,871.8655666546485,var155,nested_cv,MI spline LASSO
0.27,21762,0,0,0.0,-0.3242260922331625,0.0,876.61128640818,var155,nested_cv,MI spline LASSO
0.28,21762,0,0,0.0,-0.34261812129195646,0.0,881.0180261793165,var155,nested_cv,MI spline LASSO
0.29,21762,0,0,0.0,-0.3615282356763502,0.0,885.1208528627883,var155,nested_cv,MI spline LASSO
0.3,21762,0,0,0.0,-0.3809786390431552,0.0,888.950157767362,var155,nested_cv,MI spline LASSO
0.31,21762,0,0,0.0,-0.4009928222176937,0.0,892.5324107426085,var155,nested_cv,MI spline LASSO
0.32,21762,0,0,0.0,-0.42159565783854214,0.0,895.890772906902,var155,nested_cv,MI spline LASSO
0.33,21762,0,0,0.0,-0.4428135034779234,0.0,899.0455979703293,var155,nested_cv,MI spline LASSO
0.34,21762,0,0,0.0,-0.4646743141366798,0.0,902.0148450888489,var155,nested_cv,MI spline LASSO
0.35,21762,0,0,0.0,-0.48720776512339786,0.0,904.8144209434532,var155,nested_cv,MI spline LASSO
0.36,21762,0,0,0.0,-0.510445386453451,0.0,907.4584648061352,var155,nested_cv,MI spline LASSO
0.37,21762,0,0,0.0,-0.5344207100479502,0.0,909.9595873789423,var155,nested_cv,MI spline LASSO
0.38,21762,0,0,0.0,-0.5591694311777559,0.0,912.3290719216017,var155,nested_cv,MI spline LASSO
0.39,21762,0,0,0.0,-0.5847295857872273,0.0,914.5770444364324,var155,nested_cv,MI spline LASSO
0.4,21762,0,0,0.0,-0.6111417455503478,0.0,916.7126183255216,var155,nested_cv,MI spline LASSO
0.41,21762,0,0,0.0,-0.6384492327630653,0.0,918.7440178785577,var155,nested_cv,MI spline LASSO
0.42,21762,0,0,0.0,-0.6666983574658769,0.0,920.6786841195444,var155,nested_cv,MI spline LASSO
0.43,21762,0,0,0.0,-0.6959386795266818,0.0,922.5233658842061,var155,nested_cv,MI spline LASSO
0.44,21762,0,0,0.0,-0.726223298803944,0.0,924.2841984777469,var155,nested_cv,MI spline LASSO
0.45,21762,0,0,0.0,-0.7576091769640156,0.0,925.9667718449081,var155,nested_cv,MI spline LASSO
0.46,21762,0,0,0.0,-0.790157495055942,0.0,927.5761898482797,var155,nested_cv,MI spline LASSO
0.47,21762,0,0,0.0,-0.8239340515664313,0.0,929.1171219791673,var155,nested_cv,MI spline LASSO
0.48,21762,0,0,0.0,-0.8590097064042473,0.0,930.5938486046014,var155,nested_cv,MI spline LASSO
0.49,21762,0,0,0.0,-0.8954608771180561,0.0,932.0103006738952,var155,nested_cv,MI spline LASSO
0.5,21762,0,0,0.0,-0.9333700946604173,0.0,933.3700946604173,var155,nested_cv,MI spline LASSO
