variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
ana_neu,Neutrophils (10^9/L),>8,Development eligible,Temporal eligible,21762,1085,3096,827,18666,258,844.0,230.0,27.260981912144704,27.81136638452237,-0.012321454705925314,0.8994670776978548,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),<0.5,Development eligible,Temporal eligible,21762,1085,335,299,21427,786,44.0,30.0,13.134328358208954,10.033444816053512,0.09700695114696505,0.2649368359472938,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),≥0.5,Development eligible,Temporal eligible,21762,1085,335,299,21427,786,291.0,269.0,86.86567164179104,89.96655518394648,-0.09700695114696499,0.2649368359472938,,,,,,,,,,
female_under45,Female and age <45,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,18120.0,878.0,83.264405845051,80.92165898617512,0.06113134747811472,0.04606745041020836,,,,,,,,,,
female_under45,Female and age <45,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,3642.0,207.0,16.735594154948995,19.078341013824883,-0.06113134747811479,0.04606745041020836,,,,,,,,,,
splanchnic,Splanchnic thrombosis,No,Development eligible,Temporal eligible,21762,1085,7829,462,13933,623,7485.0,420.0,95.60607995912632,90.9090909090909,0.18814075083247037,3.1083728159147955e-05,,,,,,,,,,
splanchnic,Splanchnic thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,7829,462,13933,623,344.0,42.0,4.393920040873675,9.090909090909092,-0.1881407508324704,3.1083728159147955e-05,,,,,,,,,,
edad,Age (years),continuous,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,,,,,0.14242963789148494,3.7920181406593343e-06,55.29491774653065,18.09373804295348,56.0,41.0,70.0,52.75668202764977,17.543981738874628,52.0,41.0,66.0
peso,Weight (kg),continuous,Development eligible,Temporal eligible,21762,1085,21748,1079,14,6,,,,,-0.11484190291471198,0.0004748554554890809,78.08734274416037,16.497334438076386,77.0,66.0,87.0,80.10101946246525,18.513345456688622,79.0,67.0,90.0
tension_,Systolic BP (mmHg),continuous,Development eligible,Temporal eligible,21762,1085,20781,1024,981,61,,,,,0.03901888714797733,0.2358874662907201,128.76565131610604,21.232265114709744,128.0,115.0,140.0,127.91015625,22.596804555603537,127.0,114.0,140.0
ana_hemo,Hemoglobin (g/dL),continuous,Development eligible,Temporal eligible,21762,1085,21715,1080,47,5,,,,,-0.054199548909657336,0.08024345076447595,13.436448814183743,1.9426530721015265,13.6,12.3,14.8,13.540935185185184,1.9128494714748845,13.7,12.475,14.8
ana_plaq,Platelets (10^9/L),continuous,Development eligible,Temporal eligible,21762,1085,21725,1082,37,3,,,,,0.004285321370031582,0.8910584374545001,238.8019516685846,92.13180470045005,225.0,180.0,280.0,238.40526802218113,93.00215777376161,225.0,182.0,274.75
ana_leuc,Leukocytes (10^9/L),continuous,Development eligible,Temporal eligible,21762,1085,21659,1078,103,7,,,,,-0.0328685876435022,0.2860475316692954,9.498165889468583,3.674212792191164,8.9,7.0,11.26,9.61722634508349,3.56966755716596,9.0,7.0425,11.4
ana_neu,Neutrophils (10^9/L),continuous,Development eligible,Temporal eligible,21762,1085,3096,827,18666,258,,,,,-0.01164658473700722,0.7647401584847822,6.680287790697675,3.2265981928474994,6.1,4.445,8.26,6.717486094316808,3.1609115721285344,6.1,4.5,8.235
protcrea,C-reactive protein (mg/dL),continuous,Development eligible,Temporal eligible,21762,1085,335,299,21427,786,,,,,-0.06038955327062852,0.44828626550991185,18.57503880597015,33.81516573444806,4.1,1.2,15.45,20.631628762541805,34.29393709460856,6.6,1.7,23.5
