n,positive_n,tp,fp,tn,fn,auc,brier,log_loss,tests_avoided_per_1000,missed_positive_per_1000,sensitivity,sensitivity_lower,sensitivity_upper,specificity,specificity_lower,specificity_upper,ppv,ppv_lower,ppv_upper,npv,npv_lower,npv_upper,false_negative_rate,false_positive_rate,lr_positive,lr_negative,auc_lower,auc_upper,mean_fold_raw_auc,outcome,label,priority,analysis,validation,model,mace,ece
7209,120,107,6292,797,13,0.5021888371655616,0.016414284337091,0.0862061065638225,112.35955056179776,1.8033014287695937,0.8916666666666667,0.8234463978470834,0.9355885884582658,0.1124277048949076,0.1052831073733109,0.1199921180913172,0.0167213627129238,0.0138571880534462,0.0201654345933461,0.9839506172839506,0.9727355673397254,0.9905970221993524,0.1083333333333333,0.8875722951050924,1.004613000635728,0.963582183186951,0.4519049025485493,0.5487977118305356,0.5114355964198585,var154,Protein C deficiency,exploratory,primary_complete_case,nested_cv,Automatic integer score,1.106976344720026e-05,1.106976344720026e-05
423,2,2,409,12,0,0.5581947743467934,0.0049584477345135,0.0374504437317377,28.368794326241133,0.0,1.0,0.342380227506653,1.0,0.0285035629453681,0.0163790299215944,0.0491547315384534,0.0048661800486618,0.001335498006702,0.0175668046777638,1.0,0.7575059933447592,1.0,0.0,0.9714964370546318,1.0293398533007334,0.0,0.5296615201900238,0.5819477434679334,0.5581947743467934,var154,Protein C deficiency,exploratory,primary_complete_case,temporal_holdout,Logistic LASSO,0.0137646209625395,0.0137646209625395
423,2,2,405,16,0,0.5617577197149645,0.0049858936832985,0.0375290233661652,37.82505910165485,0.0,1.0,0.342380227506653,1.0,0.0380047505938242,0.0235265039473966,0.0608378114378895,0.0049140049140049,0.001348633392968,0.0177377042984683,1.0,0.8063923194655637,1.0000000000000002,0.0,0.9619952494061758,1.039506172839506,0.0,0.5332244655581948,0.5843230403800475,0.5617577197149645,var154,Protein C deficiency,exploratory,primary_complete_case,temporal_holdout,Automatic integer score,0.0137944937690008,0.0137944937690008
7209,120,107,6043,1046,13,0.5764817557718531,0.0163689271722871,0.0846598892680722,146.8997086974615,1.8033014287695937,0.8916666666666667,0.8234463978470834,0.9355885884582658,0.1475525461983354,0.1394875910118954,0.1559992700703151,0.0173983739837398,0.0144190047058697,0.0209802593600655,0.987724268177526,0.979110827780178,0.9928121165375892,0.1083333333333333,0.8524474538016645,1.0460077775939105,0.7342017208413003,0.5198174842478959,0.629726145554145,0.585061320094268,var154,Protein C deficiency,exploratory,primary_complete_case,nested_cv,XGBoost,0.0684838316221923,0.0019404819336748
423,2,2,367,54,0,0.9014251781472684,0.0048488054260606,0.0349209152811762,127.6595744680851,0.0,1.0,0.342380227506653,1.0,0.1282660332541567,0.0996533918443871,0.1636011858306631,0.005420054200542,0.0014876349319274,0.0195439822211027,1.0,0.9335864119091036,1.0000000000000002,0.0,0.8717339667458432,1.1471389645776566,0.0,0.8693586698337292,0.9287410926365796,0.9014251781472684,var154,Protein C deficiency,exploratory,primary_complete_case,temporal_holdout,XGBoost,0.0127490949167497,0.0127490949167497
21762,349,319,18923,2490,30,0.5575631090397513,0.0157851499911504,0.0820958127800428,115.79818031430936,1.3785497656465395,0.9140401146131804,0.8799395311902135,0.9391252152427252,0.1162845000700509,0.1120595106736114,0.1206471406971517,0.0165783182621349,0.0148682998428319,0.0184813180574302,0.988095238095238,0.9830562711965656,0.9916483765151316,0.0859598853868194,0.8837154999299491,1.0343149064213937,0.7392204922843235,0.5261046498946828,0.5877047483540045,0.5582680112741829,var154,Protein C deficiency,exploratory,sensitivity_native_missing,nested_cv,XGBoost,0.0572413770113408,0.0001886449796391
1085,6,6,938,141,0,0.6498300895891257,0.0056345294794088,0.0385247216711867,129.95391705069122,0.0,1.0,0.6096657120978346,1.0,0.1306765523632993,0.1118690612536042,0.1521044470492637,0.0063559322033898,0.0029161404276585,0.0137970542456405,1.0,0.9734781819240744,1.0,0.0,0.8693234476367007,1.150319829424307,0.0,0.555966172381835,0.7514210688909484,0.6498300895891257,var154,Protein C deficiency,exploratory,sensitivity_native_missing,temporal_holdout,XGBoost,0.0103643998619563,0.0103643998619563
7209,92,77,5709,1408,15,0.5489527524421013,0.0126412698419136,0.0693690174931314,197.39214870301012,2.080732417811069,0.8369565217391305,0.7482715701531195,0.8986301022848311,0.1978361669242658,0.1887450740492914,0.2072532746188584,0.0133079847908745,0.0106616569320907,0.0166001359759388,0.9894588896697118,0.9826806361514608,0.993601620989662,0.1630434782608695,0.8021638330757341,1.043373544441652,0.8241338315217391,0.4829398264107373,0.6054337707937517,0.5526296589239594,var158,Antithrombin deficiency,exploratory,primary_complete_case,nested_cv,Logistic LASSO,0.0575693089188087,0.0004407046352717
7209,92,88,6720,397,4,0.5585982124857201,0.0126678575038114,0.0697781495990153,55.624913302815926,0.5548619780829519,0.9565217391304348,0.8934831434470112,0.9829642837269864,0.0557819305887312,0.0506857193372683,0.0613574237989119,0.0129259694477085,0.0105042300818186,0.0158970682907111,0.9900249376558604,0.9746361327197296,0.9961142473051116,0.0434782608695652,0.9442180694112688,1.0130305383022775,0.7794327017851275,0.4929528807325999,0.6157724577099535,0.5590101042119328,var158,Antithrombin deficiency,exploratory,primary_complete_case,nested_cv,Automatic integer score,0.1171694154010121,0.0002969106368506
423,5,1,177,241,4,0.4366028708133971,0.0117396906301313,0.066184895700702,579.1962174940898,9.456264775413713,0.2,0.0362241086324301,0.6244653702374747,0.5765550239234449,0.5287015747289489,0.6230141911393924,0.0056179775280898,0.0009924003222752,0.0311315105755917,0.9836734693877552,0.9587805564442592,0.993633085250284,0.8,0.423444976076555,0.4723163841807909,1.3875518672199172,0.3217703349282297,0.6294437799043063,0.4366028708133971,var158,Antithrombin deficiency,exploratory,primary_complete_case,temporal_holdout,Logistic LASSO,0.0025936002351232,0.0025936002351232
423,5,5,418,0,0,0.4366028708133971,0.0117558365984579,0.0669965137949123,0.0,0.0,1.0,0.5655175352168251,1.0,0.0,0.0,0.0091064041723953,0.0118203309692671,0.0050592177390909,0.0273684167717089,,,,0.0,1.0,1.0,,0.3217703349282297,0.6294437799043063,0.4366028708133971,var158,Antithrombin deficiency,exploratory,primary_complete_case,temporal_holdout,Automatic integer score,0.0012873145140878,0.0012873145140878
7209,92,83,5730,1387,9,0.6185724932952942,0.0126168955430228,0.0678586831598686,193.6468303509502,1.2484394506866416,0.9021739130434784,0.8244322048381333,0.9476762429103884,0.1948854854573556,0.1858483331553738,0.2042518361693819,0.0142783416480302,0.0115335442658181,0.0176646829891374,0.9935530085959884,0.987792659421978,0.996604531643434,0.0978260869565217,0.8051145145426444,1.1205535321344564,0.5019670229773362,0.5662666243104386,0.6802230269226774,0.6255715300464241,var158,Antithrombin deficiency,exploratory,primary_complete_case,nested_cv,XGBoost,0.0541748489009955,0.0003812993756296
423,5,3,303,115,2,0.3476076555023923,0.0118176490060271,0.0675029341143113,276.59574468085106,4.728132387706856,0.6,0.2307242812760128,0.882379225767352,0.2751196172248804,0.2345028104943661,0.319832127267381,0.0098039215686274,0.0033397117302115,0.028423173902177,0.9829059829059827,0.9398099145713432,0.9952996173954184,0.4,0.7248803827751196,0.8277227722772278,1.453913043478261,0.172828947368421,0.5163636363636365,0.3476076555023923,var158,Antithrombin deficiency,exploratory,primary_complete_case,temporal_holdout,XGBoost,0.0048916841643569,0.0048916841643569
21762,244,214,17542,3976,30,0.5830434184723732,0.0110905896450532,0.061286951643508,184.082345372668,1.3785497656465395,0.8770491803278688,0.8299068234264771,0.9125032675870628,0.1847755367599219,0.1796462520826377,0.1900173510083516,0.0120522640234287,0.010549507409316,0.0137661071090902,0.9925112331502746,0.9893295710655904,0.994749236169978,0.1229508196721311,0.815224463240078,1.0758376617429644,0.6654063726622027,0.5515445394362934,0.6149580188488784,0.5825045268037939,var158,Antithrombin deficiency,exploratory,sensitivity_native_missing,nested_cv,XGBoost,0.0609373568919556,0.0001934991614032
1085,15,14,990,80,1,0.5884735202492212,0.0135780159060954,0.0718032555118862,74.65437788018434,0.9216589861751152,0.9333333333333332,0.7018347012621998,0.9881331045067316,0.0747663551401869,0.0604831495292663,0.0920919419564235,0.0139442231075697,0.008324207328929,0.0232695106532154,0.9876543209876544,0.9333311840195164,0.9978173499414612,0.0666666666666666,0.9252336448598132,1.0087542087542087,0.8916666666666667,0.4198566978193147,0.7577102803738318,0.5884735202492212,var158,Antithrombin deficiency,exploratory,sensitivity_native_missing,temporal_holdout,XGBoost,0.0004531144288965,0.0004531144288965
648,15,11,517,116,4,0.6878883622959453,0.0210163172892509,0.1028510093564757,185.1851851851852,6.172839506172839,0.7333333333333333,0.4804956594401943,0.8910254667430761,0.1832543443917851,0.1550571558084794,0.2152727835416163,0.0208333333333333,0.0116720663668733,0.0369165842396344,0.9666666666666668,0.917419662440894,0.9869624489016494,0.2666666666666666,0.8167456556082149,0.8978723404255318,1.4551724137931037,0.4981898367561875,0.8653106898367563,0.7153584968545598,andujak2,JAK2 mutation,descriptive,primary_complete_case,nested_cv,Logistic LASSO,0.2375216789808648,0.0039041489067903
648,15,13,584,49,2,0.6789362822538179,0.0211637416093121,0.1049118424441611,78.70370370370371,3.08641975308642,0.8666666666666667,0.6211801716767764,0.9626387408969346,0.0774091627172195,0.059046804832544,0.1008696977916484,0.0217755443886097,0.0127691451057889,0.0368969662828387,0.9607843137254902,0.8678369434463774,0.9891789166471328,0.1333333333333333,0.9225908372827804,0.9393835616438356,1.7224489795918367,0.4817430226434966,0.8614705107951552,0.7127317418656002,andujak2,JAK2 mutation,descriptive,primary_complete_case,nested_cv,Automatic integer score,0.2808969328513833,0.0117866501002105
54,6,5,43,5,1,0.8194444444444445,0.0945347955226191,0.3346051943836812,111.1111111111111,18.51851851851852,0.8333333333333334,0.4364971778135298,0.9699466302516936,0.1041666666666666,0.0453217190418131,0.2216742169438633,0.1041666666666666,0.0453217190418131,0.2216742169438633,0.8333333333333334,0.4364971778135298,0.9699466302516936,0.1666666666666666,0.8958333333333334,0.9302325581395348,1.6,0.513671875,1.0,0.8194444444444445,andujak2,JAK2 mutation,descriptive,primary_complete_case,temporal_holdout,Logistic LASSO,0.3263081177061036,0.0832893627450896
54,6,5,43,5,1,0.8194444444444445,0.091959945344819,0.3326190769633528,111.1111111111111,18.51851851851852,0.8333333333333334,0.4364971778135298,0.9699466302516936,0.1041666666666666,0.0453217190418131,0.2216742169438633,0.1041666666666666,0.0453217190418131,0.2216742169438633,0.8333333333333334,0.4364971778135298,0.9699466302516936,0.1666666666666666,0.8958333333333334,0.9302325581395348,1.6,0.513671875,1.0,0.8194444444444445,andujak2,JAK2 mutation,descriptive,primary_complete_case,temporal_holdout,Automatic integer score,0.3695434583780451,0.0922420349230414
648,15,14,446,187,1,0.7002106371774618,0.0213393707041975,0.101422005714013,290.12345679012344,1.5432098765432098,0.9333333333333332,0.7018347012621998,0.9881331045067316,0.2954186413902053,0.2611974673810022,0.3321079049174387,0.0304347826086956,0.0182143971306114,0.0504328921859802,0.9946808510638298,0.9704901704657026,0.9990604216919924,0.0666666666666666,0.7045813586097947,1.3246636771300448,0.2256684491978609,0.5782675092153764,0.8535084254870985,0.7126234220722408,andujak2,JAK2 mutation,descriptive,primary_complete_case,nested_cv,XGBoost,0.2993173862757299,0.0116998343635063
54,6,5,16,32,1,0.796875,0.0941000150301832,0.3273927417892038,611.1111111111112,18.51851851851852,0.8333333333333334,0.4364971778135298,0.9699466302516936,0.6666666666666666,0.5254010970594798,0.7832321930518142,0.238095238095238,0.1062801302263646,0.4509117368295075,0.9696969696969696,0.846812746178811,0.9946305894631284,0.1666666666666666,0.3333333333333333,2.5000000000000004,0.25,0.5450520833333334,0.9722222222222222,0.796875,andujak2,JAK2 mutation,descriptive,primary_complete_case,temporal_holdout,XGBoost,0.4441476339975801,0.0738454056144864
2098,51,46,1371,676,5,0.8066563215418068,0.0194122139916422,0.0900170877070737,324.5948522402288,2.3832221163012397,0.9019607843137256,0.7902176531891913,0.9573919268923814,0.3302393746946751,0.3102005668937849,0.3509141443332598,0.0324629498941425,0.0244255504180425,0.0430284629947157,0.9926578560939796,0.9829288969829034,0.996859915971661,0.0980392156862745,0.6697606253053249,1.3466912658571817,0.2968731871446803,0.7318407138136153,0.8635185876988802,0.7943466786657198,andujak2,JAK2 mutation,descriptive,sensitivity_native_missing,nested_cv,XGBoost,0.1861255770531408,0.0127807716579106
141,10,9,96,35,1,0.832824427480916,0.0478665943489687,0.1855817794542265,255.3191489361702,7.092198581560283,0.9,0.5958499732047615,0.9821237869049272,0.2671755725190839,0.1988292539959764,0.348787624866815,0.0857142857142857,0.0457494787541518,0.154922756415682,0.9722222222222222,0.8583028134672614,0.9950795928601897,0.1,0.732824427480916,1.228125,0.3742857142857143,0.6381679389312976,0.9703053435114504,0.832824427480916,andujak2,JAK2 mutation,descriptive,sensitivity_native_missing,temporal_holdout,XGBoost,0.2818566828779364,0.0361097860694962
