variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
tv_l_ova,Ovarian vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,624,82,1474,59,3.0,0.0,0.4807692307692308,0.0,0.0982946374365981,1.0,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,No,Development eligible,Temporal eligible,2098,141,626,83,1472,58,621.0,83.0,99.20127795527156,100.0,-0.1268978312711472,1.0,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,626,83,1472,58,5.0,0.0,0.7987220447284344,0.0,0.12689783127114684,1.0,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,No,Development eligible,Temporal eligible,2098,141,626,82,1472,59,623.0,82.0,99.52076677316293,100.0,-0.0981367343026182,1.0,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,626,82,1472,59,3.0,0.0,0.4792332268370607,0.0,0.09813673430261813,1.0,,,,,,,,,,
tv_l_ove,Other vein thrombosis,No,Development eligible,Temporal eligible,2098,141,1337,84,761,57,1268.0,78.0,94.83919222139117,92.85714285714286,0.08255987555522153,0.4448454439080217,,,,,,,,,,
tv_l_ove,Other vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1337,84,761,57,69.0,6.0,5.160807778608826,7.142857142857142,-0.08255987555522146,0.4448454439080217,,,,,,,,,,
fr_cance,Active cancer,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,1749.0,132.0,83.36510962821735,93.61702127659575,-0.3254718705902745,0.0007735047826357729,,,,,,,,,,
fr_cance,Active cancer,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,349.0,9.0,16.634890371782653,6.382978723404255,0.3254718705902745,0.0007735047826357729,,,,,,,,,,
fr_cirug,Recent surgery,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,1934.0,129.0,92.18303145853194,91.48936170212765,0.025335786470588005,0.7461530491369119,,,,,,,,,,
fr_cirug,Recent surgery,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,164.0,12.0,7.816968541468065,8.51063829787234,-0.025335786470587797,0.7461530491369119,,,,,,,,,,
fr_inmov,Recent immobilization,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,1759.0,116.0,83.84175405147761,82.26950354609929,0.04191986304788811,0.6370464366292665,,,,,,,,,,
fr_inmov,Recent immobilization,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,339.0,25.0,16.158245948522403,17.73049645390071,-0.04191986304788796,0.6370464366292665,,,,,,,,,,
fr_tvp_a,Prior VTE,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,1884.0,124.0,89.7998093422307,87.94326241134752,0.05906038192048213,0.47437533631614404,,,,,,,,,,
fr_tvp_a,Prior VTE,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,214.0,17.0,10.200190657769303,12.056737588652481,-0.05906038192048226,0.47437533631614404,,,,,,,,,,
fr_antfa,Family history of VTE,No,Development eligible,Temporal eligible,2098,141,1001,140,1097,1,858.0,120.0,85.71428571428571,85.71428571428571,0.0,1.0,,,,,,,,,,
fr_antfa,Family history of VTE,Yes,Development eligible,Temporal eligible,2098,141,1001,140,1097,1,143.0,20.0,14.285714285714285,14.285714285714285,0.0,1.0,,,,,,,,,,
